,user,location,created_at,text,favorite_count,id_str,truncated,is_quote_status,retweet_count,entities,favorited,retweeted,date,time,time_bins,tags_in_text,hashtags_in_text
45,Wellness_Orbit,Unknown,2021-01-13 21:31:35,RT @Wellness_Orbit: Our practical intrapersonal skills act as the fundamental foundation of work-life integration and formulate a strong ba…,0,1349469164025634816,False,False,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wellness_Orbit', 'name': 'Wellness Orbit', 'id': 820044267389415424, 'id_str': '820044267389415424', 'indices': [3, 18]}], 'urls': []}",False,False,13,21,19-23,@Wellness_Orbit,
46,yugenharu,somewhere missing everyone,2021-01-13 20:34:23,"RT @yvette_tan: Go see a therapist. If your family is againt seeing a therapist, go in secret. That's what I did, and I don't regret it. Al…",0,1349454770826665984,False,False,606,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yvette_tan', 'name': 'Yvette Tan', 'id': 13420202, 'id_str': '13420202', 'indices': [3, 14]}], 'urls': []}",False,False,13,20,19-23,@yvette_tan,
47,parul_mst,Unknown,2021-01-13 18:42:57,"SUPPORT FOR A  HEALTHY BLOOD SUGAR  
Supports  of Nutrients Vitamins and 
Botanical Healthy Blood Sugar
Within the… https://t.co/gVy0r2tNgp",0,1349426726825127936,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gVy0r2tNgp', 'expanded_url': 'https://twitter.com/i/web/status/1349426726825127936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",False,False,13,18,13-18,,
48,HMRobbinCs,Under the microscope,2021-01-13 18:31:40,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349423886073556992,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,13,18,13-18,@elashton, #WorldMentalHealthDay 
49,parul_mst,Unknown,2021-01-13 18:05:05,"SUPPORT FOR A  HEALTHY HEART
Supports Cardiovascular and Blood Healthy
Supports FOR A  HEALTHY HEART and
Circulator… https://t.co/jDm6ARTlio",0,1349417195751702528,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jDm6ARTlio', 'expanded_url': 'https://twitter.com/i/web/status/1349417195751702528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,13,18,13-18,,
50,MHM_Oldham,"Oldham, England",2021-01-13 17:40:45,"RT @OfficialOACT: #WorldMentalHealthDay  

Make some time to start a conversation about mental health! 🗣 

If you're struggling, make sure…",0,1349411073263357952,False,False,3,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [18, 39]}], 'symbols': [], 'user_mentions': [{'screen_name': 'OfficialOACT', 'name': 'OACT (Oldham Athletic Community Trust)', 'id': 1135921335547387904, 'id_str': '1135921335547387904', 'indices': [3, 16]}], 'urls': []}",False,False,13,17,13-18,@OfficialOACT, #WorldMentalHealthDay 
51,Iamvrj7,In ur Heart ,2021-01-13 16:23:27,"RT @RedChilliesEnt: Talking to someone who understands it all really helps. Today, let's break the stigma and share our problems more often…",0,1349391618655178752,False,False,362,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RedChilliesEnt', 'name': 'Red Chillies Entertainment', 'id': 1243173036, 'id_str': '1243173036', 'indices': [3, 18]}], 'urls': []}",False,False,13,16,13-18,@RedChilliesEnt,
52,Libellenpanda,Unknown,2021-01-13 14:35:21,"RT @ZestyDoesThings: It's #WorldMentalHealthDay. Here's a reminder to be kind to others, to not be afraid to seek help and that mental illn…",0,1349364418270941184,False,False,185,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [26, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ZestyDoesThings', 'name': 'Toby Allen', 'id': 630525721, 'id_str': '630525721', 'indices': [3, 19]}], 'urls': []}",False,False,13,14,13-18,@ZestyDoesThings, #WorldMentalHealthDay. 
53,ResidentElf,"England, United Kingdom",2021-01-13 13:41:08,"RT @JoEdwards41: #WorldMentalHealthDay 
A year ago this month my younger brother was allowed to walk out of the nhs hospital, full of stron…",0,1349350770311892992,False,True,6,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [17, 38]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JoEdwards41', 'name': 'WriterJoJo👩🏻\u200d🌾', 'id': 937008473258233856, 'id_str': '937008473258233856', 'indices': [3, 15]}], 'urls': []}",False,False,13,13,13-18,@JoEdwards41, #WorldMentalHealthDay 
54,ShinyEsty,Unknown,2021-01-13 13:33:22,"RT @JoEdwards41: I cant get my brother back, nobody will be held accountable for the fact he was prescribed those medicines and let to walk…",0,1349348819499159552,False,False,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoEdwards41', 'name': 'WriterJoJo👩🏻\u200d🌾', 'id': 937008473258233856, 'id_str': '937008473258233856', 'indices': [3, 15]}], 'urls': []}",False,False,13,13,13-18,@JoEdwards41,
55,JoEdwards41,"Glasgow, Scotland",2021-01-13 13:31:25,"RT @JoEdwards41: I cant get my brother back, nobody will be held accountable for the fact he was prescribed those medicines and let to walk…",0,1349348327507324928,False,False,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoEdwards41', 'name': 'WriterJoJo👩🏻\u200d🌾', 'id': 937008473258233856, 'id_str': '937008473258233856', 'indices': [3, 15]}], 'urls': []}",False,False,13,13,13-18,@JoEdwards41,
56,JoEdwards41,"Glasgow, Scotland",2021-01-13 13:31:19,"RT @JoEdwards41: How about we address this elephant the room which all the campaigns for 'awareness' will not fix

Nhs mental health servic…",0,1349348303893393408,False,False,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoEdwards41', 'name': 'WriterJoJo👩🏻\u200d🌾', 'id': 937008473258233856, 'id_str': '937008473258233856', 'indices': [3, 15]}], 'urls': []}",False,False,13,13,13-18,@JoEdwards41,
57,NadirAl53792528,Unknown,2021-01-13 13:28:13,"RT @zartajgulwazir: Participated in a Seminar on International Mental Health's Day at DG Khan Medical College today.

#NayaDGK
#WorldMental…",0,1349347519898284032,False,False,40,"{'hashtags': [{'text': 'NayaDGK', 'indices': [118, 126]}], 'symbols': [], 'user_mentions': [{'screen_name': 'zartajgulwazir', 'name': 'Zartaj Gul Wazir', 'id': 714996735, 'id_str': '714996735', 'indices': [3, 18]}], 'urls': []}",False,False,13,13,13-18,@zartajgulwazir," #NayaDGK ,  #WorldMental… "
58,SandGrains_Anja,In The World... ,2021-01-13 13:12:13,"RT @JessePrize6: Then and Now I will not forget  Time...
Just in Time .Just Time...

#artspace #Jesseprize #planet #arts #arteducation #edu…",0,1349343495203532800,False,False,137,"{'hashtags': [{'text': 'artspace', 'indices': [85, 94]}, {'text': 'Jesseprize', 'indices': [95, 106]}, {'text': 'planet', 'indices': [107, 114]}, {'text': 'arts', 'indices': [115, 120]}, {'text': 'arteducation', 'indices': [121, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JessePrize6', 'name': 'Jesse Prize ©', 'id': 1007830643399634944, 'id_str': '1007830643399634944', 'indices': [3, 15]}], 'urls': []}",False,False,13,13,13-18,@JessePrize6," #artspace ,  #Jesseprize ,  #planet ,  #arts ,  #arteducation ,  #edu… "
59,SWTCouncil,"Taunton, England",2021-01-13 08:09:51,"RT @samaritans: When someone opens up to you, it’s important to listen. You don't have to offer advice or solve their problems, simply bein…",0,1349267402924707840,False,False,147,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'samaritans', 'name': 'Samaritans', 'id': 404248209, 'id_str': '404248209', 'indices': [3, 14]}], 'urls': []}",False,False,13,8,7-12,@samaritans,
60,Ir35L,Unknown,2021-01-13 08:04:33,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349266066367799296,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,13,8,7-12,@elashton, #WorldMentalHealthDay 
61,MarsPioneer,Unknown,2021-01-13 07:33:21,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349258215435997184,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,13,7,7-12,@elashton, #WorldMentalHealthDay 
62,Tax_Hammer_2019,"England, United Kingdom",2021-01-13 07:32:48,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349258079259471872,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,13,7,7-12,@elashton, #WorldMentalHealthDay 
63,bangtan_bts7bts,Unknown,2021-01-13 07:27:04,"RT @superm: A Day with WHO, Let’s Look After our Mental Health with SuperM!

#SuperM #WHO @WHO
#WorldMentalHealthDay
#MoveForMentalHealth
#…",0,1349256633956724736,False,False,16572,"{'hashtags': [{'text': 'SuperM', 'indices': [77, 84]}, {'text': 'WHO', 'indices': [85, 89]}, {'text': 'WorldMentalHealthDay', 'indices': [95, 116]}, {'text': 'MoveForMentalHealth', 'indices': [117, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [3, 10]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [90, 94]}], 'urls': []}",False,False,13,7,7-12,"@superm, @WHO"," #SuperM ,  #WHO ,  #WorldMentalHealthDay ,  #MoveForMentalHealth ,  #… "
64,Hyaaa78921476,Unknown,2021-01-13 06:50:44,"RT @acule_: I drew this last few months in the middle of depression because of my thesis. 2020 are a heavy and tiring year for me, I could…",0,1349247493142310912,False,False,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'acule_', 'name': 'Cul 🐳 Shop Open ✨', 'id': 912049669030633472, 'id_str': '912049669030633472', 'indices': [3, 10]}], 'urls': []}",False,False,13,6,0-6,@acule_,
65,ManojDa33393822,"New Delhi, India",2021-01-13 06:43:13,RT @SatlokChannel: Holy Vedas prove that the name of God who is unchanging i.e. is ‘eternal’ in reality is Kavir Dev (God Kabir). God Kabir…,0,1349245599112024064,False,False,1435,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SatlokChannel', 'name': 'SA News Channel', 'id': 3358476335, 'id_str': '3358476335', 'indices': [3, 17]}], 'urls': []}",False,False,13,6,0-6,@SatlokChannel,
66,ManojDa33393822,"New Delhi, India",2021-01-13 06:43:04,RT @SatlokChannel: The #WorldMentalHealthDay is observed to spread awareness about the importance of staying mentally healthy. The worship…,0,1349245561828904960,False,False,1341,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [23, 44]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SatlokChannel', 'name': 'SA News Channel', 'id': 3358476335, 'id_str': '3358476335', 'indices': [3, 17]}], 'urls': []}",False,False,13,6,0-6,@SatlokChannel, #WorldMentalHealthDay 
67,PaulWales4,Unknown,2021-01-13 05:55:14,"RT @HeadStart_ST: Throwback to #WorldMentalHealthDay 2018. 

Every child and young person in our area is able to sit down with a member of…",0,1349233524122005504,False,False,1,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [31, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HeadStart_ST', 'name': 'HeadStart South Tees', 'id': 849604222647717889, 'id_str': '849604222647717889', 'indices': [3, 16]}], 'urls': []}",False,False,13,5,0-6,@HeadStart_ST, #WorldMentalHealthDay 
68,sitabiasa,Unknown,2021-01-13 02:34:19,"RT @touchnct: “You can give up, you can be poor at it. You don’t have to be what you want to be, you can be weird. It’s ok if others critic…",0,1349182963984916480,False,False,1793,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'touchnct', 'name': '툥 🌹', 'id': 968927146805792768, 'id_str': '968927146805792768', 'indices': [3, 12]}], 'urls': []}",False,False,13,2,0-6,@touchnct,
69,m_d2k6,Guyana,2021-01-13 02:29:57,"RT @aryaaligy: THERAPY HELPS || On the occasion of #WorldMentalHealthDay, I thank Christopher France (@TopherFrance ), a mental health advo…",0,1349181865022910464,False,False,12,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [51, 72]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aryaaligy', 'name': 'HE Arya Ali', 'id': 1294491970224652290, 'id_str': '1294491970224652290', 'indices': [3, 13]}, {'screen_name': 'TopherFrance', 'name': 'Honey I Drank The Kids 🇬🇾🏳️\u200d🌈', 'id': 66841091, 'id_str': '66841091', 'indices': [102, 115]}], 'urls': []}",False,False,13,2,0-6,"@aryaaligy, @TopherFrance"," #WorldMentalHealthDay, "
70,DorisMoonlight,Honeymoon ãve.,2021-01-13 00:23:35,"RT @rarebeauty: Happy World Mental Health Day, friends! 🎉 Come hang with us all day long for our first ever Mental Health Social Summit. To…",0,1349150060492304384,False,False,1415,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rarebeauty', 'name': 'Rare Beauty', 'id': 1222282820153835520, 'id_str': '1222282820153835520', 'indices': [3, 14]}], 'urls': []}",False,False,13,0,0-6,@rarebeauty,
71,ForcedBankrupt,Unknown,2021-01-12 23:16:27,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349133167874035712,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,12,23,19-23,@elashton, #WorldMentalHealthDay 
72,BRAINCURES,"London, England",2021-01-12 23:14:00,"RT @BRAINCURES: What happens in a minute on #WorldMentalHealthDay ?

Read👉 https://t.co/AoMt8uEXE4

@NadiaWhittomeMP @DrMichelleBIO @sallye…",0,1349132551038898176,False,True,4,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [44, 65]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BRAINCURES', 'name': 'Krzysztof Potempa', 'id': 831903566088507393, 'id_str': '831903566088507393', 'indices': [3, 14]}, {'screen_name': 'NadiaWhittomeMP', 'name': 'Nadia Whittome MP', 'id': 576682647, 'id_str': '576682647', 'indices': [100, 116]}, {'screen_name': 'DrMichelleBIO', 'name': 'Dr. Michelle McMurry-Heath 🧬', 'id': 1258400718978977799, 'id_str': '1258400718978977799', 'indices': [117, 131]}], 'urls': [{'url': 'https://t.co/AoMt8uEXE4', 'expanded_url': 'https://lnkd.in/dMvhPVS', 'display_url': 'lnkd.in/dMvhPVS', 'indices': [75, 98]}]}",False,False,12,23,19-23,"@BRAINCURES, @NadiaWhittomeMP, @DrMichelleBIO, @sallye…", #WorldMentalHealthDay 
73,JibbaE,Unknown,2021-01-12 22:38:01,RT @AmericanPublicU: APU alum Michelle Lusson is passionate about #mentalhealth and mental health awareness. She recently connected with ou…,0,1349123494135672832,False,False,1,"{'hashtags': [{'text': 'mentalhealth', 'indices': [66, 79]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AmericanPublicU', 'name': 'American Public U', 'id': 135895585, 'id_str': '135895585', 'indices': [3, 19]}], 'urls': []}",False,False,12,22,19-23,@AmericanPublicU, #mentalhealth 
74,misskbowmanx,Unknown,2021-01-12 21:18:43,RT @VexKing: Important reminder! #WorldMentalHealthDay https://t.co/LPsFua8x1v,0,1349103539184951296,False,False,879,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'VexKing', 'name': 'Vex King', 'id': 30978968, 'id_str': '30978968', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1314845730302038018, 'id_str': '1314845730302038018', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/Ej9FObEXkAIb3yb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej9FObEXkAIb3yb.jpg', 'url': 'https://t.co/LPsFua8x1v', 'display_url': 'pic.twitter.com/LPsFua8x1v', 'expanded_url': 'https://twitter.com/VexKing/status/1314845735154864128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1314845735154864128, 'source_status_id_str': '1314845735154864128', 'source_user_id': 30978968, 'source_user_id_str': '30978968'}]}",False,False,12,21,19-23,@VexKing, #WorldMentalHealthDay 
75,gary_shek,"Glasgow, Scotland",2021-01-12 20:23:55,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349089746824392704,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,12,20,19-23,@elashton, #WorldMentalHealthDay 
76,EthicalDavid,England,2021-01-12 20:15:59,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349087753091362816,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,12,20,19-23,@elashton, #WorldMentalHealthDay 
77,GarethParris,United Kingdom,2021-01-12 19:57:03,RT @elashton: Seems a fitting piece to publish on #WorldMentalHealthDay - I've spent some time speaking to those affected by HMRC's loan ch…,0,1349082985157550080,False,False,343,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elashton', 'name': 'Emily Ashton', 'id': 24758341, 'id_str': '24758341', 'indices': [3, 12]}], 'urls': []}",False,False,12,19,19-23,@elashton, #WorldMentalHealthDay 
